"item serial id",serial,"Variant ID","Product ID","Item Title",Brand,"shipping nature","category id","Seller ID",Seller,"Register Date","Edit Date","Edit User",location,"location title","warehouse id","warehouse name","supplier name","purchase price","order id","cart closed at","pick up driver name","delivery distribution center","delivery driver code","delivery driver name"
439169756,9732D9EF,30285104,8353956,"تشک مهمان میقان مدل پشمی  ارگانیک سایز 90x190 سانتی‌متر | آبی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,متوسط,9275,1,دیجی‌کالا,"1401/05/02 15:34:23","1401/08/16 18:10:34","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",2970000,,,,,,
439171274,58BEE906,30285122,8353956,"تشک مهمان میقان مدل پشمی  ارگانیک سایز 90x190 سانتی‌متر | طوسی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,متوسط,9275,1,دیجی‌کالا,"1401/05/02 15:35:20","1401/08/16 18:10:34","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",2970000,,,,,,
439171282,B4D01D2A,30285122,8353956,"تشک مهمان میقان مدل پشمی  ارگانیک سایز 90x190 سانتی‌متر | طوسی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,متوسط,9275,1,دیجی‌کالا,"1401/05/02 15:35:20","1401/08/16 18:10:34","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",2970000,,,,,,
439173482,C32657E6,31959831,8354043,"تشک مهمان میقان مدل ارگانیک کلاسیک یک نفره سایز 90x190 سانتی متر | سفید | گارانتی اصالت و سلامت فیزیکی کالا",میقان,متوسط,9275,1,دیجی‌کالا,"1401/05/02 15:36:18","1401/08/19 14:27:27","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",3790000,,,,,,
439204414,65839F61,30285088,8353956,"تشک مهمان میقان مدل پشمی  ارگانیک سایز 90x190 سانتی‌متر | صورتی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,متوسط,9275,1,دیجی‌کالا,"1401/05/02 16:00:18","1401/08/16 18:10:34","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",2970000,,,,,,
439803071,864510055344603,28718046,7918077,"گوشی موبایل شیائومی مدل Redmi K40 Gaming دو سیم کارت ظرفیت 256 گیگابایت و رم 12 گیگابایت | مشکی | گارانتی 18 ماهه مدیا پردازش",شیائومی,عادی,11,1,دیجی‌کالا,"1401/05/04 02:03:34","1401/08/05 10:22:19","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت همراه پژواک سانلی",118500001,,,,,,
440327273,2000126318923,13460808,2383771,"زودپز میگل مدل GPC 106 | مشکی | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5792,1,دیجی‌کالا,"1401/05/05 12:22:55","1401/08/07 12:55:31","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",27139999,,,,,,
440328779,637087CA,17253427,5204792,"خردکن میگل مدل GCH 400 WS | سفید | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5785,1,دیجی‌کالا,"1401/05/05 12:36:17","1401/08/14 13:16:17","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",9015999,,,,,,
440328828,7081C772,17253427,5204792,"خردکن میگل مدل GCH 400 WS | سفید | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5785,1,دیجی‌کالا,"1401/05/05 12:36:18","1401/08/25 12:43:57","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",9015999,,,,,,
440328834,0D3FF50E,17253427,5204792,"خردکن میگل مدل GCH 400 WS | سفید | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5785,1,دیجی‌کالا,"1401/05/05 12:36:18","1401/08/18 14:33:45","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",9015999,,,,,,
440335597,84BB6E25,17252994,5204688,"خردکن میگل مدل GCH 400 W | سفید | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5785,1,دیجی‌کالا,"1401/05/05 13:28:00","1401/08/15 12:25:19","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",9016000,,,,,,
440374616,2000291666077,18011745,5613801,"چای ساز میگل مدل GTS 301 | مشکی | گارانتی 24 ماهه سنجه کیش",میگل,عادی,5780,1,دیجی‌کالا,"1401/05/05 15:07:37","1401/08/18 14:24:14","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","بازرگانی سنجه کیش",17939999,,,,,,
441652575,3A6AF07A,26380461,5599841,"تابه عروس کد 74349 طرح قلب سایز 20 | آبی | گارانتی 12 ماهه عروس تفلون",عروس,عادی,10638,1,دیجی‌کالا,"1401/05/09 10:56:05","1401/08/07 14:26:46","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","محمدحسن كاظمي",1874800,,,,,,
441653755,54938842,26164529,5599841,"تابه عروس کد 74349 طرح قلب سایز 20 | قرمز | گارانتی 12 ماهه عروس تفلون",عروس,عادی,10638,1,دیجی‌کالا,"1401/05/09 11:04:04","1401/08/17 11:39:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","محمدحسن كاظمي",1874800,,,,,,
441669039,200D9E6E,1856601,894698,"اسکوتر رجال مدل Kitty | صورتی | گارانتی اصالت و سلامت فیزیکی کالا",رجال,عادی,6414,1,دیجی‌کالا,"1401/05/09 12:28:20","1401/08/14 19:03:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," گروه تولیدی ورزشی تندرست رجال",3182800,,,,,,
442145183,3A0B5325,30547587,319832,"هدفون بلوتوثی زیلوت مدل B570 | بنفش | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/05/10 14:58:24","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",3670800,,,,,,
442527162,DA2D0658,32425826,9084735,"کفش طبی مردانه نسیم مدل  زانیار نیو کد NSM 680 B | 44-45 | گارانتی اصالت و سلامت فیزیکی کالا",نسیم,عادی,9906,1,دیجی‌کالا,"1401/05/11 14:11:54","1401/08/28 10:36:02","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تولید کفش نسیم سحر",1481310,,,,,,
442529711,BE02266A,32425827,9084911,"کفش طبی مردانه نسیم مدل زانیار نیو کد NSM 680 S | 41 | گارانتی اصالت و سلامت فیزیکی کالا",نسیم,عادی,9906,1,دیجی‌کالا,"1401/05/11 14:50:20","1401/08/28 10:36:02","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تولید کفش نسیم سحر",1481310,,,,,,
442529717,111EF86E,32425827,9084911,"کفش طبی مردانه نسیم مدل زانیار نیو کد NSM 680 S | 41 | گارانتی اصالت و سلامت فیزیکی کالا",نسیم,عادی,9906,1,دیجی‌کالا,"1401/05/11 14:50:20","1401/08/28 10:36:02","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تولید کفش نسیم سحر",1481310,,,,,,
442756476,N2NRKD006140067,32209386,7159956,"لپ تاپ 15.6 اینچی ایسوس مدل TUF Dash F15 FX516PM-HN181 | خاکستری | گارانتی 18 ماهه دیجی سرویس + بیمه 12 ماهه ایران",ایسوس,عادی,18,1,دیجی‌کالا,"1401/05/11 21:51:57","1401/08/30 15:10:19","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","پارس همراه رسا",352000000,,,,,,
442863651,4AD56766,32395946,9091097,"سرویس ملحفه میقان مدل ترنم 2 نفره 3 تکه | کرم روشن | گارانتی اصالت و سلامت فیزیکی کالا",میقان,عادی,6280,1,دیجی‌کالا,"1401/05/12 09:33:45","1401/08/14 19:03:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",1880000,,,,,,
442888585,77B70DB9,32514377,9091097,"سرویس ملحفه میقان مدل ترنم 2 نفره 3 تکه | سبز کله غازی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,عادی,6280,1,دیجی‌کالا,"1401/05/12 11:40:30","1401/08/13 14:26:04","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",1880000,,,,,,
442933403,B2C3FB52,32246380,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی اصالت و سلامت فیزیکی کالا",زیلوت,عادی,211,1,دیجی‌کالا,"1401/05/12 15:18:18","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",1830800,,,,,,
443285872,A2721801,25401206,7127616,"گیرنده دیجیتال DVB-T دنای مدل STB1011H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1401/05/13 13:55:01","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",3349999,,,,,,
443285972,47F9AE5B,25401206,7127616,"گیرنده دیجیتال DVB-T دنای مدل STB1011H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1401/05/13 13:55:05","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",3349999,,,,,,
443287022,C95F9093,30522817,8627689,"گیرنده دیجیتال دنای مدل STB1026H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1401/05/13 14:17:52","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",3120001,,,,,,
443287067,AF16DADB,30522817,8627689,"گیرنده دیجیتال دنای مدل STB1026H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1401/05/13 14:17:53","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",3120001,,,,,,
443315615,350073852100828,33695940,9390351,"گوشی موبایل نوکیا مدل G21 TA-1418 دو سیم‌ کارت ظرفیت 128 گیگابایت و رم 6 گیگابایت به همراه کارت هدیه 400 هزار تومانی | قهوه ای | گارانتی 18 ماهه سامتل (30 روز گارانتی تعویض)",نوکیا,عادی,11,1,دیجی‌کالا,"1401/05/13 16:23:28","1401/08/07 11:57:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","رونیکا تجارت یگانه کارمانیا",49000001,,,,,,
443334772,852D1FA7,32529854,2052436,"پخش کننده خانگی جی بی ال مدل Party Box 1000 | مشکی | گارانتی 18 ماهه دیجی سرویس","جی بی ال",متوسط,58,1,دیجی‌کالا,"1401/05/13 19:59:10","1401/06/09 12:28:23","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","جهان پارس تتیس",340000001,,,,,,
443757851,869374064727307,32076527,8094471,"گوشی موبایل شیائومی مدل POCO M4 Pro 2201117PG دو سیم کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت | مشکی | گارانتی 18 ماهه کسری پارس",شیائومی,عادی,11,1,دیجی‌کالا,"1401/05/16 00:46:40","1401/07/09 12:15:29","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","کسری پارس منطقه آزاد انزلی",64350000,,,,,,
444112341,AF8A6532,32262681,148504,"محافظ ولتاژ رابط القا مدل 125005DW | گارانتی 18 ماهه رابط القاء",متفرقه,عادی,1289,1,دیجی‌کالا,"1401/05/18 07:29:09","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","رابط القاء",817500,,,,,,
444113580,A210B99F,31839046,148490,"محافظ برق رابط القا مدل 225005AW | سفید | گارانتی 18 ماهه رابط القاء",متفرقه,عادی,1289,1,دیجی‌کالا,"1401/05/18 07:33:15","1401/08/25 15:43:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","رابط القاء",872000,,,,,,
444115008,6FCE75AB,32262998,57062,"چندراهی برق Rabet Elgha مدل 42300410 | زرد | گارانتی 18 ماهه رابط القاء",متفرقه,عادی,1289,1,دیجی‌کالا,"1401/05/18 07:40:35","1401/08/25 15:43:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","رابط القاء",1400650,,,,,,
444117021,228E1130,32262955,57062,"چندراهی برق Rabet Elgha مدل 42300410 | سفید | گارانتی 18 ماهه رابط القاء",متفرقه,عادی,1289,1,دیجی‌کالا,"1401/05/18 07:48:51","1401/08/25 15:43:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","رابط القاء",1400650,,,,,,
444293503,2BE9DE7B,29602979,7614417,"اسپیکر بلوتوثی قابل حمل زیلوت مدل S37L | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,25,1,دیجی‌کالا,"1401/05/18 15:37:33","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",13790800,,,,,,
444293511,898B097D,29602979,7614417,"اسپیکر بلوتوثی قابل حمل زیلوت مدل S37L | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,25,1,دیجی‌کالا,"1401/05/18 15:37:34","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",13790800,,,,,,
444498115,8EAF31DB,32536993,6075314,"فشارسنج دیجیتال جامپر مدل JPD-HA120 | گارانتی 24 ماهه سیناکر",جامپر,عادی,2407,1,دیجی‌کالا,"1401/05/18 23:57:48","1401/08/30 14:21:13","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شركت راهكار هوشمند سينا",7678899,,,,,,
444633484,CXZ1H4ZRC00221,32493942,8880670,"مانیتور مخصوص بازی سامسونگ مدل LS24A600UC سایز 24 اینچ | مشکی | گارانتی 36 ماهه همگام (پردازشگر ستاره خاور)",سامسونگ,عادی,24,1,دیجی‌کالا,"1401/05/19 12:44:06","1401/08/10 11:30:14","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت پردازشگر ستاره خاور",64499987,,,,,,
444649667,2000257797178,20089,26731,"پلوپز پارس خزر مدل RC-101 TYAN | سفید | گارانتی 24 ماهه پارس خزر","پارس خزر",عادی,5792,1,دیجی‌کالا,"1401/05/19 14:42:22","1401/08/17 09:48:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت پخش پارس خزر",12274786,,,,,,
444765990,3D759FC3,30168132,6846468,"اسپیکر بلوتوثی زیلوت مدل P1 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,25,1,دیجی‌کالا,"1401/05/19 16:07:38","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",11030800,,,,,,
445589923,314F3277,30793802,8600121,"شارژر دیواری لیتو مدل LH - 19 به همراه کابل تبدیل USB-C | مشکی | گارانتی 12 ماهه لیتو",لیتو,عادی,1271,1,دیجی‌کالا,"1401/05/22 13:19:37","1401/07/27 11:50:49","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تجارت همراه اوژن",1370799,,,,,,
445789794,351345003321449,29594511,7249120,"گوشی موبایل نوکیا مدل C1 2nd Edition 2021 دوسیم کارت ظرفیت 16 گیگابایت و رم 1 گیگابایت | آبی تیره | گارانتی 18 ماهه سامتل (30 روز گارانتی تعویض)",نوکیا,عادی,11,1,دیجی‌کالا,"1401/05/22 20:40:24","1401/08/06 14:02:29","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت همراه پژواک سانلی",12999999,,,,,,
445800555,5C9540B9,32708830,9162860,"تشک مهمان مسافرتی میقان مدل کمجا یکنفره سایز 70x185 سانتیمتر به همراه بالش | خاکی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,عادی,9275,1,دیجی‌کالا,"1401/05/22 22:10:09","1401/08/21 12:26:51","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",940000,,,,,,
445800612,7045B021,32708830,9162860,"تشک مهمان مسافرتی میقان مدل کمجا یکنفره سایز 70x185 سانتیمتر به همراه بالش | خاکی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,عادی,9275,1,دیجی‌کالا,"1401/05/22 22:10:11","1401/08/25 12:43:57","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",940000,,,,,,
445800900,01AFF95E,32708830,9162860,"تشک مهمان مسافرتی میقان مدل کمجا یکنفره سایز 70x185 سانتیمتر به همراه بالش | خاکی | گارانتی اصالت و سلامت فیزیکی کالا",میقان,عادی,9275,1,دیجی‌کالا,"1401/05/22 22:10:16","1401/08/09 09:00:27","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",940000,,,,,,
446218629,3970544E,13117866,1589152,"فشار سنج بیورر مدل BM28 | گارانتی اصالت و سلامت فیزیکی کالا",بیورر,عادی,2407,1,دیجی‌کالا,"1401/05/23 18:31:57","1401/07/30 13:43:43","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای احمد رضا اسدیان ",11608500,,,,,,
446218673,D1081B9D,13117866,1589152,"فشار سنج بیورر مدل BM28 | گارانتی اصالت و سلامت فیزیکی کالا",بیورر,عادی,2407,1,دیجی‌کالا,"1401/05/23 18:31:58","1401/08/11 13:17:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای احمد رضا اسدیان ",11608500,,,,,,
446294662,2B4B0122,10849594,3325944,"فشار سنج بیورر مدل BM 45 | گارانتی 24 ماهه آرمین درمان",بیورر,عادی,2407,1,دیجی‌کالا,"1401/05/23 23:46:15","1401/08/18 14:21:57","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای احمد رضا اسدیان ",9850000,,,,,,
446297789,DE113F05,27197369,21354,"فشارسنج دیجیتالی بیورر مدل BM40 | گارانتی 24 ماهه آرمین درمان",بیورر,عادی,2407,1,دیجی‌کالا,"1401/05/23 23:56:29","1401/08/23 14:17:05","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای احمد رضا اسدیان ",12400000,,,,,,
446478070,426E87B6,8079822,2551312,"ساعت مچی عقربه ای مردانه رویال لندن مدل RL-41415-05 | گارانتی 24 ماهه آریا زمان","رویال لندن",عادی,9529,1,دیجی‌کالا,"1401/05/24 14:59:51","1401/08/19 11:50:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",16120000,,,,,,
446478072,9125A34B,8079822,2551312,"ساعت مچی عقربه ای مردانه رویال لندن مدل RL-41415-05 | گارانتی 24 ماهه آریا زمان","رویال لندن",عادی,9529,1,دیجی‌کالا,"1401/05/24 14:59:51","1401/08/01 10:44:11","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",16120000,,,,,,
446529478,58CDE20D,32828534,3820460,"ساعت مچی عقربه‌ای مردانه اورسوئیس مدل EV-9747-GTRW | گارانتی 24 ماهه آریا زمان",اورسوئیس,عادی,9529,1,دیجی‌کالا,"1401/05/24 15:36:57","1401/08/14 13:29:26","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",15785000,,,,,,
446846960,3D499F33,32846283,9169957,"کفش کوهنوردی شیما مدل 5718901 | 41 | گارانتی اصالت و سلامت فیزیکی کالا","کفش شیما",عادی,9954,1,دیجی‌کالا,"1401/05/25 11:22:49","1401/08/26 09:12:04","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت شیما کفش",1995000,,,,,,
446981559,5CEA2C65,32846408,9169021,"ساعت مچی عقربه‌ای مردانه گنت مدل GW022003 | گارانتی 24 ماهه آریا زمان",گنت,عادی,9529,1,دیجی‌کالا,"1401/05/25 16:08:12","1401/08/11 13:17:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",13080000,,,,,,
446998584,401BCE9B,32846235,9170293,"کفش کوهنوردی شیما مدل 5762169 | 38 | گارانتی اصالت و سلامت فیزیکی کالا","کفش شیما",عادی,9954,1,دیجی‌کالا,"1401/05/25 16:19:57","1401/08/25 11:37:04","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت شیما کفش",2995000,,,,,,
447022741,5BE7FE9B,32846416,9168771,"ساعت مچی عقربه‌ای مردانه گنت مدل GW077001 | گارانتی 24 ماهه آریا زمان",گنت,عادی,9529,1,دیجی‌کالا,"1401/05/25 16:50:22","1401/08/25 12:33:44","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",15480000,,,,,,
447032917,4EF5DD8A,31019312,8386858,"پایه نگهدارنده گوشی موبایل زیلوت مدل HG02 | مشکی | گارانتی اصالت و سلامت فیزیکی کالا",زیلوت,عادی,81,1,دیجی‌کالا,"1401/05/25 17:14:07","1401/07/18 18:54:47","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",1462800,,,,,,
447248408,2000149172643,20107,26743,"جارو برقی پارس خزر مدل VC-2200W | قرمز | گارانتی 24 ماهه پارس خزر","پارس خزر",متوسط,5773,1,دیجی‌کالا,"1401/05/26 13:40:52","1401/08/16 12:35:28","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت پخش پارس خزر",31459205,,,,,,
447254722,K2204N0038176,27100031,7631404,"لپ تاپ 17.3 اینچی ام اس آی مدل GF76 12UE | مشکی | گارانتی 18 ماهه ماتریس","ام اس آی",عادی,18,1,دیجی‌کالا,"1401/05/26 14:48:48","1401/08/08 12:14:29","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",ماتریس,505000000,,,,,,
447254725,K2204N0038163,27100031,7631404,"لپ تاپ 17.3 اینچی ام اس آی مدل GF76 12UE | مشکی | گارانتی 18 ماهه ماتریس","ام اس آی",عادی,18,1,دیجی‌کالا,"1401/05/26 14:48:53","1401/08/23 13:29:45","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",ماتریس,505000000,,,,,,
447606960,55D2505D,5269693,1933176,"لامپ ال ای دی 15 وات لیتومکس مدل 001 پایه E27 | مهتابی | گارانتی 12 ماهه توسعه صنایع نیمه رسانا",لیتومکس,عادی,6395,1,دیجی‌کالا,"1401/05/27 10:14:12","1401/08/15 12:20:43","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","توسعه صنایع نیمه رسانا",302289,,,,,,
447608831,A411FE10,19027955,1913336,"لامپ ال ای دی 12 وات لیتومکس مدل 001 پایه E27 | مهتابی | گارانتی اصالت و سلامت فیزیکی کالا",لیتومکس,عادی,6395,1,دیجی‌کالا,"1401/05/27 10:14:39","1401/08/28 12:29:03","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","توسعه صنایع نیمه رسانا",218868,,,,,,
448218486,2000296738821,20091,26734,"پلوپز پارس خزر مدل RC271 TYAN | سفید | گارانتی 24 ماهه پارس خزر","پارس خزر",عادی,5792,1,دیجی‌کالا,"1401/05/29 15:13:53","1401/08/22 16:18:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت پخش پارس خزر",16751910,,,,,,
448472821,350031456190090,22088929,2261669,"گوشی موبایل نوکیا مدل 2018 106 FA دو سیم‌ کارت ظرفیت 4 مگابایت و رم 4 مگابایت | خاکستری | گارانتی 18 ماهه سام تل",نوکیا,عادی,11,1,دیجی‌کالا,"1401/05/30 02:09:24","1401/08/14 13:29:26","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت همراه پژواک سانلی",5787500,,,,,,
448483914,C527590E,5200508,1913336,"لامپ ال ای دی 12 وات لیتومکس مدل 001 پایه E27 | آفتابی | گارانتی 12 ماهه توسعه صنایع نیمه رسانا",لیتومکس,عادی,6395,1,دیجی‌کالا,"1401/05/30 07:14:08","1401/08/28 12:41:28","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","توسعه صنایع نیمه رسانا",220464,,,,,,
